x
X2725	0.0233673780578593
X2954	0.0228293870230948
X3815	0.0214293607784472
X5807	0.0212108012211046
X5808	0.0417027057027626
X5809	0.0435045629884526
X5810	0.0271562553331457
X5811	0.038161856806776
X6583	-0.0954008029716572
X6584	-0.100214945716083
X6595	0.0208651259172331
X7150	-0.0996063348342834
X7289	0.0361932441121932
X7290	0.030461947826665
X7291	0.025261168206676
X7292	0.0243899180142444
X7967	0.0199331566574504
X8086	-0.102312765394959
X8115	-0.0978289645060982
X8116	-0.0991791501966396
X8117	-0.0961592034033341
X8476	0.020006020630515
X8701	0.0210569891041779
X9865	-0.0964508178123827
X10276	0.0269833088759282
X10279	0.0196722127096207
X10296	0.0209960394003876
X11400	0.0274538865149322
X11401	0.0236725662285529
X12024	0.0236041304356194
X13221	-0.0989973371070954
X13483	-0.100270619025208
X14559	-0.0973754812314495
X16387	-0.0957350785886222
X16436	0.0223779776012922
X16789	0.0313654941466871
X16942	0.0223704283671659
X16943	0.0282779482846096
X16944	0.0385536734474218
X16945	0.0385536734474218
X17244	-0.0968158918566615
X17529	-0.0984911587525141
X17530	-0.0953307375589816
X19266	0.0200679427863309
X19333	0.0228637119558766
X19436	-0.104713427029271
X19680	-0.10309034476267
X19916	0.0254458871435107
X21446	0.0324044452470421
X21667	0.0218339806572314
X21928	-0.0975385718129454
X22513	-0.0952780267224388
X22514	-0.101092817237877
X22515	-0.0978832013313746
X22516	-0.101227677490359
X22912	0.0228341500105956
X23243	0.025734242887302
X23244	0.0271497263339565
X24580	0.0199694196229929
X24757	0.0197489092227508
X24821	0.0245339384822594
X24822	0.0275405835960424
X24823	0.0225305924904403
X24908	0.0273049416931237
X26249	-0.0976307103164732
X26250	-0.0989204956420886
X28112	0.0209655900836967
X28832	0.0286768277822719
X29339	-0.0978579363698258
X29396	0.0206325967839435
X30116	0.0354470195220581
X30117	0.0212461702396945
X30355	0.0270460867749375
X31168	0.0214519585943441
X31799	0.0215493105790533
X32514	0.0194092416045936
X32698	-0.102115045177296
X33429	-0.102615332617048
X33891	0.0197609055232343
X33892	0.0196717310451122
X33999	-0.104387987074153
X35623	-0.100987089681007
X35960	0.0404272736514537
X36173	-0.0955008648314657
X36174	-0.0955008648314657
X36589	-0.10204909573881
X36770	-0.0962025488323079
X37718	0.0238087740745227
X37733	0.0248443637774515
X38664	-0.101161091224202
X39166	0.0201333015110754
X39321	0.0227471585490672
X39677	0.0287486007448435
X39700	0.0244178774354917
X40350	-0.100354982214554
X40384	-0.0999505431699897
X40457	-0.102812614116413
X40458	-0.10272415306409
X40590	0.0224969772592298
X40591	0.0224969772592298
X40592	0.042717196411873
X40593	0.0289886205220799
X40594	0.0416336623070194
X41120	0.0230732762912255
X41284	-0.112142909957536
X41525	-0.0987103556385384
X41766	0.0260801919146985
X41767	0.0250311852607195
X42097	0.0197383742049969
X42099	0.0295961662471032
X42100	0.0273166805297111
X42351	0.0364492590007124
X42830	0.0354826460732073
X42918	0.0242498927847963
X43062	-0.0955782625301634
X43273	0.0193908382261202
X43286	0.0211920401057083
X44140	0.0237834525692747
X44141	0.0277916811223206
X44143	0.0257710406165872
X44144	0.0240986580142984
X44145	0.0256969759147482
X44146	0.0351979469556628
X44147	0.0351979469556628
X44148	0.0285918619234744
X44149	0.0248460229116211
X44161	0.0192790633082251
X44209	-0.103862512369321
X44351	0.020360774363665
X45112	0.0206015636505704
X45230	0.0262318581799763
X45529	0.0307306714774492
X46226	0.0326444981289102
X47129	-0.0996171707658575
X47130	-0.11220760892778
X47243	0.021825366106979
X47727	0.0251526879938158
X48344	0.0269017934624405
X48490	0.0204177405110766
X48998	0.0199434042232806
X48999	0.0199434042232806
X49081	-0.0965822718256705
X49187	-0.0968678174523021
